id,edad,experiencia_laboral_anios,ingresos_mensuales,integrantes_familia,tdc_monto_promedio_mensual,escolaridad,hipoteca_monto_total,posee_prestamo,uso_portal,uso_tdc
3097,43,18,179000,3,1200,Superior,0,1,1,0
3098,58,32,44000,3,2200,Medio Superior,0,0,0,0
3099,41,16,16077,2,11044,Elemental,0,0,0,0
3100,65,40,115000,1,2500,Superior,1740000,0,0,1
3101,52,27,53871,4,3800,Elemental,0,0,0,1
3102,55,31,91000,2,2800,Superior,0,0,0,0
3103,49,25,21405,4,900,Elemental,0,0,0,1
3104,52,22,55000,3,1400,Medio Superior,0,0,1,0
3105,56,31,48000,2,2100,Medio Superior,0,0,0,1
3106,30,4,12934,4,14641,Elemental,1210000,0,0,0
3107,36,10,14183,3,15253,Elemental,0,0,0,0
3108,41,17,55000,2,1700,Superior,0,0,0,0
3109,42,15,6393,3,1000,Elemental,0,0,1,0
3110,60,34,40000,3,2200,Medio Superior,0,0,1,0
3111,44,20,30000,4,300,Superior,0,0,0,1
3112,34,9,42154,3,600,Elemental,0,0,1,0
3113,56,32,65000,2,3200,Medio Superior,0,0,1,0
3114,31,5,50000,4,2100,Medio Superior,2090000,0,1,0
3115,29,4,49388,4,2000,Elemental,0,0,1,0
3116,31,5,111000,2,200,Superior,0,0,0,0
3117,36,10,14890,3,14861,Elemental,0,0,0,1
3118,42,16,65000,3,500,Medio Superior,2560000,0,1,0
3119,64,39,114000,1,800,Medio Superior,0,0,1,0
3120,61,36,54000,3,900,Medio Superior,1790000,0,1,0
3121,35,11,38326,2,1700,Elemental,0,0,1,0
3122,28,2,16065,4,15725,Superior,0,0,0,1
3123,38,14,54000,2,600,Medio Superior,2180000,0,0,0
3124,44,17,15693,3,1000,Elemental,1260000,0,1,1
3125,45,20,198000,2,2800,Superior,0,0,1,1
3126,46,20,18000,1,200,Superior,0,0,1,1
3127,57,32,74000,4,700,Superior,0,0,0,1
3128,40,14,61000,4,200,Medio Superior,0,0,1,0
3129,38,12,64000,2,1800,Superior,0,0,0,0
3130,39,14,11464,2,14530,Elemental,0,0,0,1
3131,23,-2,46905,2,1800,Elemental,0,0,0,1
3132,47,22,48879,3,2700,Elemental,1680000,0,1,1
3133,32,7,83000,2,2500,Superior,1480000,0,1,0
3134,30,5,73000,3,2600,Medio Superior,0,0,1,0
3135,54,30,22000,2,400,Superior,890000,0,1,0
3136,25,0,55287,2,1800,Elemental,3210000,0,0,0
3137,60,34,65000,3,2200,Medio Superior,940000,0,0,1
3138,61,36,15521,3,11418,Superior,0,0,1,0
3139,36,11,103000,1,4600,Superior,2550000,0,1,0
3140,52,26,95000,1,300,Superior,0,0,1,0
3141,33,7,31000,4,1000,Superior,0,0,1,1
3142,57,31,131000,3,600,Superior,0,1,1,0
3143,34,8,175000,4,1100,Medio Superior,0,1,1,1
3144,50,24,38000,4,100,Superior,0,0,1,0
3145,43,18,104000,3,1000,Superior,0,0,1,0
3146,34,10,114000,3,3300,Medio Superior,0,1,0,0
3147,26,1,25811,4,1700,Elemental,0,0,1,0
3148,26,0,30000,4,1300,Medio Superior,0,0,1,1
3149,48,22,19000,2,100,Medio Superior,1060000,0,0,0
3150,49,25,25000,4,1000,Superior,0,0,1,1
3151,47,22,124000,4,5000,Medio Superior,0,1,0,0
3152,43,19,20000,3,500,Superior,0,0,0,0
3153,40,15,83000,1,1000,Medio Superior,0,0,0,0
3154,31,5,6087,4,300,Elemental,0,0,0,1
3155,27,1,99000,1,3000,Medio Superior,1490000,1,0,1
3156,55,29,36519,3,300,Elemental,0,0,1,0
3157,54,30,17341,1,100,Elemental,0,0,0,0
3158,23,-1,11359,4,11535,Superior,840000,0,1,0
3159,54,28,64000,2,800,Medio Superior,0,0,1,0
3160,57,33,62000,3,2670,Superior,2400000,0,0,0
3161,41,15,131974,1,4700,Elemental,0,1,0,1
3162,28,4,88000,1,5400,Superior,0,0,1,0
3163,33,7,28000,4,800,Superior,0,0,1,0
3164,51,27,52000,2,1000,Medio Superior,0,0,0,0
3165,28,4,82000,4,0,Superior,0,0,1,1
3166,63,37,140000,2,6900,Superior,970000,0,0,1
3167,29,4,43755,1,800,Elemental,0,0,1,1
3168,62,38,45072,4,1200,Elemental,2280000,0,0,1
3169,51,25,180000,1,1700,Superior,0,0,1,0
3170,52,28,42673,1,1600,Elemental,2270000,0,0,0
3171,43,16,43579,3,2670,Elemental,1000000,0,0,0
3172,39,12,35701,3,2330,Elemental,0,0,0,0
3173,35,9,23000,4,300,Superior,0,0,0,0
3174,34,10,35000,1,1700,Superior,0,0,1,0
3175,49,24,20067,4,200,Elemental,0,0,0,1
3176,43,18,74000,4,400,Superior,0,0,0,0
3177,48,24,11311,3,13901,Superior,0,0,1,0
3178,30,4,83000,2,1500,Medio Superior,1990000,0,0,1
3179,46,21,71000,4,1900,Medio Superior,0,0,0,0
3180,43,17,53000,2,700,Superior,1300000,0,1,0
3181,27,3,103000,2,600,Superior,840000,0,0,0
3182,39,15,109000,1,1700,Superior,0,0,1,0
3183,58,33,46454,2,1900,Elemental,940000,0,1,0
3184,44,17,6037,3,670,Elemental,0,0,1,0
3185,39,15,141000,2,8000,Superior,0,0,1,0
3186,35,10,128000,1,3800,Superior,0,0,1,0
3187,41,16,98000,3,1000,Superior,2960000,0,0,0
3188,43,18,41000,1,500,Medio Superior,0,0,0,0
3189,55,25,90000,2,4500,Medio Superior,0,0,0,1
3190,32,6,31000,1,300,Superior,0,0,0,0
3191,56,26,74000,1,3000,Medio Superior,0,0,0,0
3192,30,5,83000,4,1800,Medio Superior,0,0,0,1
3193,65,39,35000,1,500,Medio Superior,0,0,0,0
3194,31,7,140000,1,4000,Superior,0,0,0,1
3195,41,15,65000,3,500,Medio Superior,0,0,0,0
3196,55,29,35000,3,1400,Superior,0,0,0,0
3197,37,7,73000,4,1800,Medio Superior,0,0,1,1
3198,34,10,16494,1,11595,Elemental,0,0,1,0
3199,34,9,43787,4,2000,Elemental,1470000,0,0,1
3200,33,9,13238,4,13854,Elemental,0,0,1,0
3201,48,23,49933,1,2800,Elemental,0,0,0,0
3202,28,3,81000,4,200,Superior,0,0,0,0
3203,30,4,25000,2,300,Superior,0,0,1,0
3204,44,20,119000,2,7500,Superior,2390000,0,1,0
3205,61,35,34919,4,1700,Elemental,1850000,0,0,0
3206,59,33,38000,1,1400,Superior,0,0,1,1
3207,33,7,80000,2,1500,Medio Superior,0,0,1,1
3208,56,32,84000,1,4300,Superior,0,0,1,1
3209,53,29,46389,4,1600,Elemental,0,0,1,0
3210,42,16,148023,2,1500,Elemental,3730000,1,1,1
3211,43,19,60000,2,2500,Superior,0,0,0,0
3212,35,9,83000,2,4500,Medio Superior,0,0,1,0
3213,61,35,44774,1,2800,Elemental,0,0,0,0
3214,39,9,32000,3,2000,Medio Superior,1160000,0,1,0
3215,61,37,33000,3,100,Medio Superior,0,0,1,0
3216,40,15,19000,4,200,Medio Superior,0,0,1,0
3217,34,8,11580,4,15559,Superior,0,0,0,0
3218,65,39,94000,4,4100,Superior,1200000,1,1,1
3219,40,16,154000,2,6100,Superior,3250000,0,1,0
3220,39,15,19430,1,2000,Elemental,0,0,0,0
3221,61,35,28000,2,200,Medio Superior,1350000,0,1,0
3222,40,16,44000,1,1800,Superior,0,0,1,0
3223,49,23,81000,2,800,Medio Superior,0,0,0,0
3224,43,18,29000,1,500,Medio Superior,0,0,1,0
3225,45,21,58000,3,300,Medio Superior,0,0,1,0
3226,52,28,27302,4,900,Elemental,0,0,0,1
3227,32,8,82000,3,1500,Superior,0,0,1,1
3228,31,7,18000,1,400,Medio Superior,0,0,1,0
3229,27,2,31632,2,1700,Elemental,0,0,0,1
3230,33,9,64000,4,3400,Superior,0,0,0,0
3231,65,40,48000,3,2400,Superior,0,0,0,1
3232,62,37,24000,1,300,Medio Superior,0,0,1,0
3233,55,25,65000,4,2000,Medio Superior,0,0,1,0
3234,46,20,111000,1,0,Superior,3290000,0,0,0
3235,37,12,89423,3,600,Elemental,0,0,1,0
3236,60,35,39000,2,1600,Medio Superior,0,0,1,0
3237,44,14,19000,1,750,Medio Superior,0,0,0,1
3238,35,9,10669,3,12499,Elemental,0,0,1,1
3239,52,28,40805,4,1100,Elemental,0,0,1,0
3240,30,4,40000,1,300,Superior,0,0,1,0
3241,62,36,63000,1,1600,Superior,1180000,0,1,0
3242,41,15,55000,1,2800,Superior,0,0,0,0
3243,38,14,23178,1,2000,Elemental,0,0,1,0
3244,52,26,31000,4,1500,Medio Superior,0,0,1,0
3245,48,24,24000,4,200,Superior,0,0,1,0
3246,47,22,81000,4,3600,Medio Superior,0,0,1,1
3247,41,17,58804,1,800,Elemental,2230000,0,1,0
3248,44,20,113000,2,3300,Superior,0,0,1,1
3249,31,6,92000,2,3300,Superior,0,0,0,0
3250,50,25,81000,1,1200,Superior,0,0,0,0
3251,36,11,101000,3,1200,Medio Superior,0,0,0,1
3252,52,26,51839,3,3000,Elemental,0,0,0,1
3253,62,38,78000,2,0,Medio Superior,0,0,1,0
3254,55,30,26058,1,1500,Elemental,1180000,0,0,1
3255,61,37,15373,2,13489,Medio Superior,0,0,1,0
3256,34,7,56291,4,2000,Elemental,0,0,1,1
3257,34,9,41000,1,2500,Medio Superior,0,0,0,0
3258,59,35,84000,1,1800,Medio Superior,0,0,1,0
3259,41,17,30841,4,2200,Elemental,1850000,0,1,0
3260,33,8,54000,3,2300,Superior,0,0,0,1
3261,55,30,84000,2,0,Medio Superior,0,0,0,0
3262,64,40,131000,1,3800,Superior,0,0,0,0
3263,44,19,85000,2,3800,Medio Superior,0,0,1,0
3264,32,8,84000,4,3400,Superior,0,0,1,0
3265,67,41,114000,4,2400,Medio Superior,0,0,1,0
3266,40,14,61000,3,500,Medio Superior,0,0,1,0
3267,57,31,39000,1,2200,Medio Superior,0,0,1,1
3268,59,35,21000,2,1000,Superior,1200000,0,1,0
3269,43,17,111000,4,5400,Medio Superior,0,1,1,0
3270,58,34,68000,2,2800,Superior,1130000,0,0,0
3271,50,23,146623,4,3600,Elemental,0,1,1,0
3272,52,27,58565,4,4100,Elemental,0,1,0,1
3273,35,9,85000,2,1800,Superior,0,0,0,0
3274,40,15,180000,1,4100,Superior,0,0,0,0
3275,31,5,110000,2,1500,Medio Superior,0,0,1,0
3276,32,8,65000,1,1200,Superior,2680000,0,1,0
3277,55,31,159000,1,3900,Medio Superior,0,1,0,0
3278,43,19,81000,2,3200,Superior,0,0,1,0
3279,31,6,132000,1,3800,Superior,0,0,1,0
3280,26,-1,38517,1,2000,Elemental,0,0,0,0
3281,58,33,98000,1,2600,Superior,0,0,0,0
3282,51,25,44054,2,1500,Elemental,0,0,1,1
3283,45,21,91000,1,4700,Superior,0,0,1,0
3284,56,30,21122,4,700,Elemental,870000,0,1,0
3285,25,-1,101000,4,2100,Medio Superior,0,0,0,1
3286,38,13,35164,3,700,Elemental,0,0,1,0
3287,62,36,46227,1,2800,Elemental,0,0,0,1
3288,39,13,32000,2,800,Medio Superior,0,0,1,0
3289,56,30,140000,4,500,Superior,2920000,1,0,0
3290,50,25,44000,1,300,Superior,1870000,0,1,1
3291,52,27,113000,1,100,Medio Superior,0,0,0,0
3292,53,28,23794,1,1300,Elemental,0,0,1,0
3293,25,-1,15031,4,10517,Superior,0,0,0,0
3294,44,20,62000,2,2500,Superior,0,0,1,0
3295,42,12,29000,3,2000,Medio Superior,0,0,0,0
3296,42,16,109920,3,4000,Elemental,0,1,0,0
3297,63,37,111392,1,4400,Elemental,0,1,1,0
3298,57,32,23000,1,300,Medio Superior,0,0,1,1
3299,56,32,12070,2,13756,Superior,890000,0,0,0
3300,60,34,68143,4,1900,Elemental,0,0,1,0
3301,62,38,36884,1,1900,Elemental,0,0,1,0
3302,48,22,59000,4,2600,Superior,0,0,1,1
3303,37,11,28000,2,800,Medio Superior,0,0,0,0
3304,55,29,21530,2,700,Elemental,820000,0,1,1
3305,42,17,108000,3,1000,Superior,3830000,0,1,0
3306,39,13,78000,1,2800,Medio Superior,0,0,0,0
3307,47,22,65000,1,2400,Superior,0,0,1,0
3308,34,10,25000,4,1000,Superior,0,0,1,0
3309,48,23,108000,2,3800,Medio Superior,0,0,0,1
3310,52,27,28246,4,200,Elemental,0,0,1,0
3311,53,29,68770,4,1000,Elemental,0,0,1,1
3312,49,25,24000,1,300,Superior,0,0,0,0
3313,47,22,190000,2,8800,Superior,0,0,0,0
3314,48,24,24000,1,900,Medio Superior,0,0,0,0
3315,38,13,41000,4,1700,Superior,0,0,1,0
3316,48,22,80000,3,1100,Superior,0,0,0,0
3317,56,26,63000,3,2000,Medio Superior,0,0,1,0
3318,65,41,79000,3,2000,Medio Superior,0,0,0,0
3319,46,20,105000,4,3200,Superior,0,1,0,0
3320,60,35,153000,3,2000,Medio Superior,0,1,0,1
3321,50,25,114000,1,600,Superior,0,0,0,1
3322,41,15,120000,1,5200,Superior,0,0,1,0
3323,41,16,104000,1,4000,Medio Superior,0,0,1,1
3324,60,35,20000,1,1300,Superior,0,0,1,0
3325,57,31,41000,1,1400,Superior,0,0,1,0
3326,48,23,35000,2,1300,Superior,0,0,0,0
3327,53,27,142861,1,2900,Elemental,0,1,1,0
3328,42,18,164000,1,1300,Medio Superior,0,1,1,1
3329,45,20,22000,1,100,Superior,0,0,0,0
3330,35,10,132000,1,3800,Superior,820000,0,0,1
3331,34,9,32000,4,1100,Medio Superior,0,0,1,0
3332,67,42,21000,3,100,Medio Superior,0,0,0,1
3333,36,9,42635,2,1670,Elemental,0,0,0,1
3334,37,13,44417,4,100,Elemental,2800000,0,1,0
3335,40,14,30000,2,800,Medio Superior,860000,0,0,0
3336,35,10,118000,2,7800,Superior,3580000,0,0,0
3337,60,34,16582,4,12561,Medio Superior,0,0,1,0
3338,59,29,61000,3,2000,Medio Superior,0,0,1,0
3339,35,9,35373,4,1200,Elemental,0,0,1,0
3340,27,1,141000,4,5100,Medio Superior,3540000,1,0,0
3341,29,3,54000,4,1800,Medio Superior,0,0,0,0
3342,35,9,33000,2,300,Superior,0,0,1,0
3343,38,13,84000,3,1200,Medio Superior,1210000,0,1,1
3344,62,37,125000,1,1000,Medio Superior,0,1,1,0
3345,43,19,110000,1,3400,Superior,0,0,0,1
3346,35,11,12146,4,14287,Superior,0,0,1,1
3347,41,15,65000,2,2800,Superior,0,0,1,1
3348,65,41,78000,3,2000,Medio Superior,0,0,1,1
3349,61,35,18000,3,300,Medio Superior,0,0,0,0
3350,55,25,95000,2,4500,Medio Superior,2750000,0,0,0
3351,28,3,57182,2,1800,Elemental,0,0,0,0
3352,52,26,191000,1,1700,Superior,0,0,1,0
3353,34,4,19000,1,670,Medio Superior,830000,0,1,0
3354,49,23,19000,4,600,Medio Superior,0,0,1,1
3355,42,18,39000,1,300,Medio Superior,0,0,1,0
3356,49,23,93000,1,2400,Superior,0,0,1,1
3357,49,23,115000,3,4600,Medio Superior,0,1,0,0
3358,32,6,89728,1,2700,Elemental,4080000,0,1,1
3359,59,35,40000,4,400,Superior,0,0,0,0
3360,43,19,35096,3,600,Elemental,0,0,0,0
3361,48,24,133000,1,5000,Superior,0,0,0,0
3362,31,5,85000,3,1600,Superior,870000,0,1,1
3363,30,4,18000,2,300,Elemental,0,0,1,0
3364,58,34,46227,4,1300,Elemental,0,0,1,0
3365,41,15,26833,2,2400,Elemental,1050000,0,0,0
3366,38,8,21000,1,670,Medio Superior,0,0,1,0
3367,33,9,152000,1,6000,Superior,0,0,1,1
3368,51,27,40193,1,1600,Elemental,0,0,1,0
3369,45,18,137364,3,5330,Elemental,0,1,0,1
3370,34,10,59368,4,100,Elemental,0,0,1,0
3371,39,13,59000,3,900,Medio Superior,1990000,0,1,0
3372,44,18,23378,3,500,Elemental,0,0,0,0
3373,55,29,81000,4,4900,Superior,2090000,0,1,0
3374,28,2,158674,3,7200,Elemental,4420000,1,1,1
3375,57,31,61000,1,2200,Medio Superior,0,0,0,0
3376,43,18,58126,4,1100,Elemental,0,0,1,0
3377,46,21,170000,2,2800,Superior,0,0,0,0
3378,35,10,83000,4,700,Medio Superior,3150000,0,1,0
3379,25,0,34874,4,600,Elemental,0,0,0,1
3380,65,41,83000,3,2000,Medio Superior,0,0,1,0
3381,64,38,12303,1,15427,Elemental,760000,0,0,1
3382,39,15,143000,1,3500,Superior,0,0,1,1
3383,62,36,103000,2,2800,Superior,0,0,1,0
3384,46,22,135000,3,4100,Superior,2130000,1,1,0
3385,36,11,162000,1,8600,Superior,1530000,0,1,0
3386,42,17,73000,4,400,Superior,0,0,0,0
3387,35,10,142000,4,800,Medio Superior,0,1,0,0
3388,63,37,25000,2,200,Medio Superior,0,0,1,0
3389,45,21,115000,2,3300,Superior,850000,0,1,0
3390,27,3,88000,3,800,Superior,2380000,0,0,0
3391,29,3,73000,3,300,Medio Superior,0,0,0,0
3392,55,29,94000,1,800,Medio Superior,2210000,0,0,0
3393,32,7,58000,1,1000,Superior,0,0,1,0
3394,37,11,55739,3,900,Elemental,0,0,1,1
3395,25,-1,113000,4,2100,Medio Superior,0,0,1,0
3396,41,16,23396,2,1400,Elemental,1350000,0,0,0
3397,52,28,65000,1,0,Superior,0,0,1,1
3398,31,6,170000,2,6700,Superior,1370000,0,1,0
3399,40,14,32968,2,2400,Elemental,0,0,1,1
3400,54,29,54000,2,2100,Medio Superior,970000,0,0,0
3401,48,22,33015,1,1200,Elemental,0,0,0,0
3402,39,15,28000,1,1400,Medio Superior,1180000,0,1,1
3403,64,40,95000,2,0,Medio Superior,0,0,1,1
3404,54,29,51638,3,3700,Elemental,0,1,1,0
3405,39,14,21000,1,600,Medio Superior,1010000,0,0,0
3406,55,30,50000,2,2100,Medio Superior,0,0,1,0
3407,42,12,34000,3,2000,Medio Superior,0,0,0,1
3408,58,32,19000,4,700,Medio Superior,0,0,0,0
3409,45,21,71000,4,1900,Superior,0,0,1,0
3410,29,5,89407,2,2000,Elemental,840000,0,1,1
3411,36,11,13021,4,10497,Medio Superior,0,0,1,0
3412,63,37,118000,1,2000,Superior,4270000,0,0,0
3413,55,29,79000,4,4900,Superior,0,0,0,0
3414,54,24,72000,3,1400,Medio Superior,0,0,0,1
3415,61,36,18000,1,1300,Superior,0,0,0,0
3416,36,12,93000,2,2200,Superior,0,0,1,1
3417,61,37,47331,1,0,Elemental,2440000,0,1,0
3418,39,12,12732,3,11463,Elemental,0,0,1,1
3419,57,31,40000,3,1400,Medio Superior,0,0,1,1
3420,35,10,34000,4,1700,Superior,870000,0,1,1
3421,66,41,114000,1,800,Medio Superior,0,0,1,1
3422,49,23,125000,1,2400,Superior,0,0,0,1
3423,48,23,41000,1,1400,Medio Superior,0,0,0,1
3424,61,35,38000,2,1000,Medio Superior,0,0,0,0
3425,44,19,35415,4,0,Elemental,0,0,1,1
3426,23,-1,13060,4,13140,Superior,900000,0,1,0
3427,31,5,115000,2,1500,Medio Superior,1890000,0,1,0
3428,39,15,175000,2,8000,Superior,0,0,1,0
3429,45,21,24000,1,900,Medio Superior,0,0,0,0
3430,39,14,16659,2,12670,Elemental,1080000,0,0,1
3431,64,38,32000,2,300,Superior,0,0,1,1
3432,64,38,63000,2,1700,Medio Superior,1840000,0,1,0
3433,47,23,32000,1,1000,Superior,0,0,0,1
3434,34,9,60000,4,1300,Superior,0,0,0,0
3435,56,31,53000,2,1600,Medio Superior,780000,0,0,0
3436,33,8,58000,4,1300,Superior,0,0,0,0
3437,56,29,28924,4,2500,Elemental,0,0,0,0
3438,57,31,32482,4,700,Elemental,0,0,1,0
3439,43,17,72000,1,2800,Superior,2710000,0,1,0
3440,43,17,80000,3,100,Superior,0,0,1,1
3441,26,1,32959,4,600,Elemental,0,0,0,1
3442,64,40,18000,2,300,Medio Superior,0,0,1,1
3443,43,18,30000,1,500,Medio Superior,0,0,1,0
3444,44,18,54000,1,2800,Superior,2020000,0,0,0
3445,60,35,128000,1,900,Superior,0,0,1,0
3446,37,13,32816,1,1500,Elemental,1160000,0,0,1
3447,56,32,120000,1,7400,Superior,1860000,0,1,0
3448,54,29,25000,4,100,Medio Superior,1090000,0,0,0
3449,43,18,85000,4,1900,Medio Superior,1100000,0,1,1
3450,57,32,101155,3,4800,Elemental,0,1,1,0
3451,29,4,13425,4,11651,Medio Superior,0,0,0,1
3452,54,30,70000,1,1600,Medio Superior,2510000,0,1,1
3453,61,37,12167,3,16084,Elemental,0,0,0,0
3454,29,3,18212,4,300,Elemental,0,0,1,0
3455,47,21,132000,1,300,Superior,0,0,1,0
3456,43,19,28000,3,500,Superior,0,0,1,1
3457,46,22,125000,2,4700,Medio Superior,0,1,1,0
3458,55,31,91000,2,2800,Superior,0,0,1,0
3459,48,23,191000,2,2800,Superior,2310000,0,0,1
3460,26,1,53237,2,1800,Elemental,0,0,0,0
3461,63,37,84000,4,2400,Medio Superior,0,0,1,1
3462,57,27,64000,3,2000,Medio Superior,1420000,0,1,0
3463,58,33,15017,2,500,Elemental,1460000,0,1,0
3464,28,3,149000,1,800,Superior,0,0,1,0
3465,61,37,172000,4,4250,Superior,0,1,1,1
3466,65,41,28556,1,1900,Elemental,0,0,0,0
3467,33,6,47573,2,1000,Elemental,960000,0,0,1
3468,63,37,149000,2,200,Medio Superior,3640000,1,1,0
3469,43,19,80178,2,1800,Elemental,0,0,0,1
3470,26,2,79000,2,2500,Superior,0,0,1,0
3471,57,31,175000,2,500,Superior,4290000,0,1,1
3472,50,25,38000,1,1400,Medio Superior,0,0,1,0
3473,54,27,90781,4,3000,Elemental,4310000,1,1,0
3474,59,34,52000,4,700,Superior,0,0,0,0
3475,49,24,28869,2,700,Elemental,0,0,1,0
3476,54,30,11044,1,13549,Superior,0,0,0,0
3477,65,39,141000,2,6900,Superior,0,0,1,0
3478,34,10,131000,2,4330,Superior,1560000,0,1,1
3479,31,6,133000,1,1500,Medio Superior,0,1,0,0
3480,31,6,64000,2,2500,Superior,0,0,1,0
3481,64,39,49000,2,1500,Superior,0,0,1,0
3482,52,26,34000,1,300,Medio Superior,0,0,1,0
3483,57,33,91000,1,4300,Superior,810000,0,0,0
3484,60,36,195000,1,4700,Superior,0,0,1,0
3485,45,18,46226,3,2500,Elemental,1120000,0,0,0
3486,39,13,39000,2,800,Medio Superior,0,0,0,0
3487,25,1,20000,4,1000,Superior,0,0,0,1
3488,29,4,104000,4,1800,Medio Superior,0,0,0,1
3489,40,15,36998,2,1100,Elemental,1310000,0,1,0
3490,36,12,154000,3,6400,Superior,0,1,0,0
3491,33,9,38000,1,1330,Superior,1150000,0,0,0
3492,51,27,14129,2,15830,Superior,0,0,0,1
3493,35,9,28000,1,600,Medio Superior,0,0,0,1
3494,54,28,33000,2,400,Medio Superior,0,0,1,0
3495,29,2,16248,4,1500,Elemental,0,0,0,0
3496,32,8,37031,1,1800,Elemental,1920000,0,1,0
3497,37,13,49000,4,2000,Medio Superior,1920000,0,0,0
3498,55,31,134000,2,300,Superior,0,0,0,0
3499,30,6,182000,4,800,Medio Superior,940000,1,1,0
3500,49,23,114000,1,300,Superior,2860000,0,1,0
3501,51,26,58622,1,2800,Elemental,0,0,1,1
3502,65,39,105000,4,1700,Medio Superior,0,0,1,0
3503,32,8,58000,3,2000,Superior,900000,0,1,0
3504,29,3,53000,4,2100,Medio Superior,0,0,1,0
3505,46,20,13454,4,12570,Medio Superior,0,0,1,0
3506,64,39,103000,1,800,Medio Superior,0,0,1,1
3507,27,1,46190,4,1800,Elemental,1540000,0,1,1
3508,50,23,55158,1,2670,Elemental,0,0,1,1
3509,33,9,125000,1,4300,Medio Superior,0,1,1,0
3510,38,12,61000,3,900,Medio Superior,0,0,0,0
3511,38,11,38975,3,2330,Elemental,0,0,0,0
3512,37,11,89000,1,1500,Medio Superior,0,0,1,0
3513,46,20,70000,4,2900,Superior,0,0,0,1
3514,31,4,31189,2,1000,Elemental,0,0,0,0
3515,35,9,31333,4,1200,Elemental,0,0,1,0
3516,50,26,148000,2,400,Superior,5080000,0,0,0
3517,45,21,28677,3,600,Elemental,1480000,0,1,0
3518,30,6,95000,1,3900,Medio Superior,1460000,1,0,1
3519,60,36,129000,2,6000,Superior,0,0,0,0
3520,31,5,56581,4,1800,Elemental,0,0,1,0
3521,60,35,12719,3,13527,Elemental,0,0,0,0
3522,36,10,30000,2,800,Medio Superior,0,0,1,0
3523,64,40,90000,2,0,Medio Superior,1340000,0,0,0
3524,29,4,150000,1,800,Superior,0,0,0,1
3525,58,33,13617,4,14200,Elemental,0,0,0,0
3526,59,34,16322,4,16842,Elemental,0,0,0,0
3527,58,33,12293,2,12306,Medio Superior,0,0,1,0
3528,35,10,24000,4,1100,Medio Superior,0,0,0,0
3529,43,17,28537,3,2200,Elemental,0,0,1,0
3530,33,7,25000,4,1000,Superior,0,0,1,1
3531,54,28,38995,4,2800,Elemental,0,0,0,0
3532,38,12,58000,3,900,Medio Superior,1280000,0,0,1
3533,38,12,141000,2,0,Superior,0,0,1,1
3534,57,32,50000,4,2100,Superior,2110000,0,0,0
3535,34,10,61000,3,2000,Superior,0,0,0,1
3536,52,27,65000,1,1200,Superior,0,0,1,1
3537,50,24,112000,1,300,Superior,2290000,0,0,0
3538,60,34,19000,3,300,Medio Superior,0,0,1,0
3539,26,0,10422,1,14433,Elemental,0,0,0,0
3540,56,30,60000,1,2200,Medio Superior,0,0,0,0
3541,39,15,30000,4,300,Superior,0,0,0,1
3542,45,20,144000,4,5400,Superior,2100000,1,1,0
3543,30,5,118000,4,3000,Medio Superior,0,1,1,0
3544,37,11,194000,2,0,Superior,0,0,0,0
3545,45,19,109000,3,1100,Superior,0,0,0,0
3546,48,22,174000,1,2400,Superior,0,0,1,0
3547,65,40,34000,1,1100,Medio Superior,1190000,0,1,1
3548,46,20,55963,3,700,Elemental,0,0,1,0
3549,40,16,31057,1,2000,Elemental,0,0,0,1
3550,33,7,92000,3,1600,Superior,0,0,0,0
3551,40,10,19000,1,750,Medio Superior,1160000,0,0,0
3552,60,35,47456,3,500,Elemental,1720000,0,0,0
3553,51,27,15585,4,15547,Elemental,0,0,1,1
3554,41,16,155000,1,7000,Superior,0,0,0,0
3555,37,13,72000,4,2000,Medio Superior,0,0,0,0
3556,35,9,54882,1,2700,Elemental,0,0,1,0
3557,35,11,30000,1,1700,Superior,0,0,0,1
3558,46,20,54000,4,2900,Superior,1890000,0,1,1
3559,60,34,60000,3,2500,Superior,0,0,1,0
3560,51,25,43513,1,1500,Elemental,0,0,0,0
3561,31,5,36320,4,2200,Elemental,1260000,0,1,0
3562,30,6,16287,3,1000,Elemental,1420000,0,0,0
3563,32,8,169000,1,6500,Medio Superior,2720000,1,1,0
3564,53,27,139000,1,900,Medio Superior,0,1,0,0
3565,33,7,29000,1,600,Medio Superior,0,0,0,0
3566,40,15,32491,2,1100,Elemental,0,0,0,1
3567,57,33,80000,2,2800,Superior,0,0,1,1
3568,51,26,30746,1,1300,Elemental,1230000,0,1,0
3569,30,4,194000,2,4500,Superior,0,0,0,1
3570,41,15,24000,2,800,Medio Superior,0,0,1,0
3571,54,29,32000,2,600,Medio Superior,0,0,1,1
3572,42,18,153000,3,5600,Superior,4160000,1,0,0
3573,30,6,30000,1,400,Medio Superior,0,0,1,1
3574,60,36,165000,3,5600,Superior,0,1,0,1
3575,56,30,42525,3,300,Elemental,0,0,0,1
3576,63,38,13934,4,13421,Elemental,830000,0,0,0
3577,56,30,49401,3,300,Elemental,0,0,0,0
3578,39,9,32000,3,2000,Medio Superior,0,0,1,0
3579,29,5,101474,2,4100,Elemental,2090000,1,1,0
3580,28,2,84000,1,2900,Medio Superior,1020000,0,0,1
3581,41,16,62000,2,2200,Medio Superior,0,0,1,1
3582,28,4,24515,3,1000,Elemental,0,0,0,1
3583,49,25,65000,1,0,Superior,0,0,1,0
3584,30,3,18283,4,1500,Elemental,850000,0,0,0
